WrdEngID	WrdEng
2295	fission
2296	dispersion
2297	scalar
2298	potential
2299	proposal
2300	propose
2301	suggest
2302	graft
2303	rot
2304	decompose
2305	advise
2306	mantis
2307	win
2308	borrow
2309	loan
2310	coconut
2311	bush
2312	creeper
2313	fountain
2314	technology
2315	cruel
2316	cruelty
2317	rumour
2318	rumor
2319	hearsay
2320	Antherea assamensis
2321	singer
2322	loyal
2323	loyalty
2324	strength
2325	encyclopedia
2326	encyclopaedia
2327	extraordinary
2328	Assam
2329	musk
2330	eighteenth
2331	black hole
2332	milkyway
2333	hindi
2334	china
2335	chinese
2336	appointed
2337	economics
2338	music
2339	translator
2340	translated
2341	translate
2342	bridge
2343	depth
2344	footstep
2345	atmosphere
2346	quality
2347	quantity
2348	lover
2349	inspiration
2350	joke
2351	nature
2352	gambling
2353	gamble
2354	gambler
2355	casino
2356	side
2357	obesity
2358	obese
2359	shopping
2360	bet
2361	drug
2362	pollen
2363	condition
2364	mode
2365	circumstance
2366	aged
2367	Guwahati
2368	job
2369	learn
2370	esteem
2371	disrespect
2372	Brahmaputra
2373	strike
2374	yolk
2375	flag
2376	medicinal
2377	drug store
2378	pharmacy
2379	purchase
2380	biography
2381	basket
2382	rough
2383	mahout
2384	phobia
2385	chili
2386	chilli
2387	spoon
2388	teaspoon
2389	receptacle
2390	network
2391	cumin
2392	sorry
2393	pardon
2394	corriender
2395	cilantro
2396	jharkhand
2397	drama
2398	fenugreek
2399	okra
2400	lady’s finger
2402	delicious
2403	anise seeds
2404	anise
2405	turmeric
2406	tamarind
2407	eggplant
2408	brinjal
2409	aubergine
2410	clove
2411	melongene
2412	cardamom
2413	cinnamon
2414	mint
2415	garlic
2416	gingerroot
2417	mushroom
2418	poppy seeds
2419	pepper
2420	black pepper
2421	cabbage
2422	cauliflower
2423	potato
2424	tuber
2425	tomato
2426	onion
2427	mustard
2428	kidney bean
2429	spinach
2430	goodbye
2431	waywardness
2432	bye
2433	farewell
2434	creative
2435	Bombay
2436	Mumbai
2437	maharashtra
2438	chattisgarh
2439	america
2443	usa
2445	american
2446	spice
2447	curry leaf
2448	nuts
2449	eccentric
2450	insane
2451	dot
2452	fennel seeds
2453	configure
2454	service
2455	employee
2456	victim
2457	ideal
2458	penfriend
2459	penpal
2460	grape
2461	bayleaf
2462	bullock cart
2463	fast
2464	fasting
2465	swift
2466	crowd
2467	pimple
2468	fertile
2469	mirror
2470	emotion
2471	protest
2472	tributary
2473	movable
2474	zoo
2475	merciless
2476	surrounding
2477	rare
2478	murder
2479	execute
2480	slaughter
2481	killing
2482	wine
2484	constellation
2485	arrest
2486	horn-bill
2487	morose
2488	ephemeral
2489	short-lived
2490	shaking
2491	blockade
2492	corruption
2493	suspicion
2494	renown
2495	regard
2496	boost
2497	increment
2498	less
2499	little
2500	feature
2501	perplex
2502	dilemma
2503	be in dilemma
2504	puzzle
2505	perplexity
2506	perturbation
2507	pother
2508	puzzlement
2509	curse
2510	mandatory
2511	obligatory
2512	required
2513	obedient
2514	disobedient
2515	propensity
2516	tendency
2517	omniscient
2518	omnipotent
2519	dispute
2520	disagree
2521	quarrel
2522	discord
2523	feud
2524	fastidious
2525	captious
2526	choosy
2527	critical
2528	dainty
2529	demanding
2530	picky
2531	meticulous
2532	patron
2533	sponsor
2534	benefactor
2535	patronage
2536	sponsorship
2537	benefaction
2538	unreligious
2539	atheistic
2540	irreligious
2541	nonreligious
2542	profane
2543	infidel
2544	atheist
2545	unbeliever
2546	collusion
2547	intrigue
2548	racket
2549	scam
2550	vulgar
2551	slang
2552	inadequate
2553	ferric
2554	friction
2555	rub
2556	constant
2557	polarization
2558	polarity
2559	polarize
2560	apparent
2561	pseudo
2562	element
2563	climate
2564	adoration
2565	pray
2566	respected
2567	esteemed
2568	fortnight
2569	fortnightly
2570	leap
2571	simple
2572	aquarium
2573	generation
2574	production
2575	origination
2576	procreation
2578	creation
2579	making
2580	create
2581	generate
2582	procreate
2583	genealogy
2584	owl
2585	colostrum
2586	misdeed
2587	vice
2588	terror
2589	worry
2590	camp
2591	cave
2592	blanket
2593	critic
2594	failed
2595	unsuccessful
2596	park
2597	mean
2598	medial
2599	median
2600	mediocre
2601	middle
2602	impossible
2603	frog
2604	internet
2605	cyberspace
2606	backbone
2607	celebrated
2608	noted
2609	hand fan
2610	wood
2611	rudimentary
2612	elementary
2613	detrimental
2614	injurious
2615	valence
2616	pagan
2617	paganism
2618	exploration
2619	explore
2620	dementia
2621	madness
2622	insanity
2623	lunacy
2624	mania
2625	egoist
2626	egoism
2627	malign
2628	obscure
2629	indistinct
2630	dark
2631	darkness
2632	hazy
2633	zap
2634	hole
2635	cavity
2636	pit
2637	niche
2638	puncture
2639	nick
2640	notch
2641	orifice
2642	aperture
2643	crater
2644	den
2645	dent
2646	depression
2647	dimple
2648	altercation
2649	furious
2650	fierce
2651	permanent
2652	lasting
2653	changeless
2654	unchanging
2655	everlasting
2656	forever
2657	enduring
2658	durable
2659	long-lasting
2660	perennial
2661	stable
2662	eternal
2663	indestructible
2664	imperishable
2665	unfading
2666	shoe
2667	footware
2668	bed
2669	ahom
2670	placid
2671	peaceful
2672	undisturbed
2673	feeling
2674	flash point
2675	encouragement
2676	zeal
2677	exertion
2678	endeavor
2679	cloth
2680	ductility
2681	tripod
2682	dowry
2683	cocoon
2684	extinct
2685	equivalent
2686	misogynist
2687	philanderer
2688	philander
2689	conservatism
2690	hanky-panky
2691	fling
2692	amour
2693	affaire
2694	liaison
2695	flash
2696	enamel
2697	obstinate
2698	obdurate
2699	ignorant
2700	albumin
2701	albumen
2702	convince
2703	blight
2704	decomposed
2705	fibre
2706	pulp
2707	compassion
2708	charity
2709	almsgiving
2710	self-restraint
2711	self-control
2712	cucumber
2713	peacock
2714	resentment
2715	indignation
2716	rage
2717	fury
2718	ire
2719	wrath
2720	beast
2721	monster
2722	devil
2723	deplete
2724	depletion
2725	decrement
2726	reduce
2727	reducing
2728	decreasing
2729	delicate
2730	breakable
2731	fragile
2732	crisp
2733	frail
2734	frangible
2735	angry
2736	enraged
2737	outraged
2738	ill-tempered
2739	sensor
2740	spy
2741	connoisseur
2742	tradition
2743	custom
2744	newspaper
2745	tigress
2746	lioness
2747	barber
2748	women
2749	accord
2750	sample
2751	drop
2752	tepid
2753	lukewarm
2754	bullock
2755	plural
2756	singular
2757	peculiar
2758	uncommon
2759	dawn
2760	sunrise
2761	sunup
2762	daybreak
2763	wee hours
2764	early bright
2765	first blush
2766	first light
2767	grandson
2768	grand-daughter
2769	bull
2770	chicken
2771	cock
2772	rooster
2773	hen
2774	ruthless
2775	rude
2776	brutal
2777	inhuman
2778	humiliation
2779	kind
2780	generous
2781	gentle
2782	good-hearted
2783	gracious
2784	humane
2785	pumpkin
2786	investigator
2787	communication
2788	organ
2789	agency
2790	blackberry
2791	butterfly
2792	speed breaker
2793	church
2794	fuel
2795	almighty
2796	aves
2797	sister
2798	nincompoop
2799	gullible
2800	lemon
2801	scissors
2802	stress
2803	conduct
2804	ghost
2805	dish
2806	luck
2807	fortune
2808	punishment
2809	substance
2810	synopsis
2811	summary
2812	pigeon
2813	dandruff
2814	thorn
2815	dick
2816	ally
2817	pal
2818	buddy
2819	toddler
2820	newborn
2821	sleet
2822	hail
2823	hailstorm
2824	fascination
2825	accompany
2826	adventure
2827	landscape
2829	scenery
2830	thrill
2831	practical
2832	pussy
2833	aunt
2834	needle
2835	boar
2836	hog
2837	swine
2838	apprehend
2839	affluence
2840	abundance
2841	affluent
2842	plentiful
2843	oversufficient
2844	opulence
2845	plenty
2846	precede
2847	precedence
2848	previous
2849	self-reliant
2850	self-reliance
2851	confident
2852	trusted
2853	faithful
2854	confidant
2855	fabulous
2856	superb
2857	splendour
2858	marvelous
2859	splendorous
2860	fabulousness
2861	stye
2862	gourmet
2863	bare
2864	explosion
2865	historic
2866	history
2867	bog
2868	heal
2869	wounded
2870	injured
2871	injury
2872	cure
2873	harm
2874	decimal
2875	identical
2876	similar
2877	similarity
2878	flood
2879	inundation
2880	solar energy
2881	west
2882	finish
2883	swimmer
2884	poetic
2885	risk
2886	life jacket
2887	life bouy
2888	horoscope
2889	identity-card
2890	id
2891	accent
2892	combustion
2893	airforce
2894	reptile
2895	hostel
2896	technical
2897	spokesman
2898	sword
2899	spinacia oleracea
2900	bio manure
2901	fertilizer
2902	manure
2903	stag
2904	temporary
2905	ink
2906	caution
2907	tuberculosis
2908	tb
2909	pinch
2910	glue
2911	adhesive
2912	indigent
2913	synergy
2914	mosquito hawks
2915	pure
2916	objection
2917	historical
2918	auction
2919	expertise
2920	zoology
2921	repentance
2922	brick
2923	range
2924	twin
2925	bridegroom
2926	waterfall
2927	sea beach
2928	beach
2929	shore
2930	coast
2931	childhood
2932	cloudy
2933	north
2934	wig
2935	rat
2936	rodent
2937	person
2938	shirt
2939	papaya
2940	superstitious
2941	lock
2942	trash
2943	jealousy
2944	prophet
2945	venue
2946	ichneumon
2947	dentist
2948	damp
2949	humid
2950	honeybee
2951	asthma
2952	carrot
2953	mars
2954	premonition
2955	foreboding
2956	portent
2957	omen
2958	sign
2959	shopkeeper
2960	tedious
2961	bore
2962	weary
2963	tiresome
2964	spirit
2965	initiate
2966	commence
2967	inaugurate
2968	Neog
2969	initiation
2970	library
2971	income tax
2972	carpet
2973	mat
2974	cadet
2975	knife
2976	sickle
2977	hatchet
2978	palatial
2979	magnificient
2980	buzz
2981	prevailing
2982	frequent
2983	frequently
2984	usually
2985	often
2986	currently
2987	contemporary
2988	opulent
2989	glamorous
2990	dazzling
2991	glamour
2992	glamor
2993	unwilling
2994	reluctant
2995	unwillingness
2996	reluctance
2997	reconcile
2998	extol
2999	great grandson
3000	grow
3001	revision
3002	tricolour
3003	exhaust
3004	tired
3005	exhausted
3006	eloquent
3007	eloquentness
3008	garrulous
3009	transfer
3010	shift
3011	capillary net
3012	cell membrane
3013	exit
3014	motion
3015	donor
3016	author
3017	poet
3018	dealer
3019	trader
3020	cultivator
3021	farmer
3022	agriculturist
3023	grower
3024	blacksmith
3025	potter
3026	washerman
3027	milkman
3028	flyover
3029	jaggery
3030	transit
3031	en route
3032	binding
3033	bondage
3034	exist
3035	spontaneous
3036	sonic
3037	prepare
3038	readiness
3039	cerebrum
3040	mangifera indica
3041	musa acuminata
3045	litchi
3046	Syzygium cumini
3047	plum
3048	pear
3049	areca nut
3050	areca catechu
3051	sugarcane
3053	saccharumofficinarum
3054	radish
3055	gourd
3056	hogplum
3057	pineapple
3058	ananas comosus
3059	water-melon
3060	citrullus lanatus
3061	olive
3062	Eleaocarpus serratus
3064	turnip cabbage
3065	chilly
3066	jute
3067	corchorus capsularis
3068	mustard seed
3069	bean
3070	nelumbo nucifera
3071	china rose
3072	chinese hibiscus
3073	elder
3074	senior
3075	junior
3076	younger
3077	couple
3078	immense
3079	arthritis
3080	selfconfidence
3081	python
3082	furniture
3083	melody
3084	selfcentered
3085	narcotic
3086	physic
3087	transparent
3088	puppet show
3089	tissue culture
3090	worker
3091	cone
3092	porpoise
3093	dolphin
3094	beloved
3095	early morning
3096	mare
3097	sow
3098	rendezvous
3099	assembly
3100	assemblage
3101	extreme
3102	lucent
3103	stalk
3104	stem
3105	pastorale
3106	pastoral
3107	countrified
3108	rustic
3109	kid
3110	calf
3111	lamb
3112	brother-in-law
3113	generosity
3114	openly
3115	flattering
3116	glacial
3117	sunset
3118	body cell
3119	duck
3120	goose
3121	swan
3122	Sesquiduple
3123	fawn
3124	cub
3125	dejection
3126	disappointed
3127	rosy
3128	pink
3129	brown
3130	midday
3131	tomorrow
3132	brass
3133	copper
3134	lead
3135	steel
3136	tin
3137	town
3138	subdivision
3139	mew
3140	pillow
3141	novelty
3142	newness
3143	gum
3144	scare
3145	frighten
3146	alarm
3147	terrorize
3148	real
3149	actual
3150	imaginary
3151	fictitious
3152	fictional
3153	blunt
3154	giant
3155	gigantic
3156	enormous
3157	incalculable
3158	imposing
3159	colossal
3160	elephantine
3161	harass
3162	harry
3163	hassle
3164	molest
3165	plague
3166	provoke
3167	audio-visual
3168	slate
3169	slender
3170	slim
3171	lean
3172	icy
3173	frozen
3174	lax
3175	loose
3176	slack
3177	destruction
3178	destroyed
3179	khola-soporiya pitha
3180	demolition
3181	abolition
3182	annihilation
3183	bitter
3184	independent
3185	opaque
3186	inflammation
3187	fort
3188	fortress
3189	fortification
3190	algae
3191	anticipate
3192	expect
3193	foresee
3194	rice pudding
3195	nonconventional energy
3196	source
3197	origin
3198	sullen
3199	unpleasant
3200	annoyed
3201	irritated
3202	barely
3203	bogus
3204	counterfeit
3205	spurious
3206	sham
3207	fraudulent
3208	fake
3209	phony
3210	oblique
3211	bent
3212	curved
3213	indirect
3214	directionless
3215	oriel
3216	delightful
3217	jolly
3218	merry
3219	untrodden
3220	pathless
3221	roadless
3222	trackless
3223	eventually
3224	afraid
3225	apprehensive
3227	distinguished
3228	renowned
3229	illustrious
3230	turban
3231	plight
3232	makeup
3233	composition
3234	moo
3235	caw
3236	cowage
3237	cowhage
3238	likeness
3239	affinity
3240	survey
3241	investigate
3242	examine
3243	test
3244	media
3245	fireplace
3246	obligation
3247	Promila
3248	intimate
3249	boundary
3250	alkali
3251	leather
3252	hide
3253	conceal
3254	cover
3255	undiscovered
3256	global warming
3257	anonymous
3258	turk
3259	foam
3260	forth
3261	spray
3262	foal
3263	colt
3264	goblet
3265	godly
3266	pious
3267	holy
3268	disgush
3269	hay
3270	foggy
3271	incubus
3272	infamy
3273	index
3274	manifesto
3275	merriment
3276	interview
3277	small intestine
3278	interval
3279	gap
3280	difference
3281	pause
3282	crack
3283	magician
3284	conjuror
3285	magic
3286	straw
3287	skeleton
3288	methodology
3289	model
3290	replica
3291	idol
3292	rolemodel
3293	concept
3294	supposition
3295	notion
3296	opium
3297	microorganism
3298	microbe
3299	ordinance
3300	command
3301	decree
3302	personal
3303	human resource
3304	hr
3305	invitation
3306	donation box
3307	registrar
3308	measurement
3309	chauffer
3310	furnace
3311	stove
3312	luxury
3313	extravagance
3314	frill
3315	shadow dance
3316	shadow
3317	shade
3318	hat
3319	shako
3320	gatekeeper
3321	shank
3322	world famous
3323	promise
3324	discipline
3325	wonder
3326	marvel
3327	miracle
3328	prodigy
3329	mystery
3330	notebook
3331	climber
3332	necklace
3333	palace
3334	matchless
3335	flame
3336	mosquito
3337	abode
3338	cynosure
3339	flat
3340	equal
3341	bag
3342	illiterate
3343	meek
3344	spiritless
3345	tame
3346	quietly
3347	silently
3348	harmless
3349	decline
3350	downfall
3351	ruin
3352	overthrow
3353	lineage
3354	descendant
3355	levin
3356	lightning
3357	oligopoly
3358	monopoly
3359	demand
3360	liquified
3361	absent-minded
3362	refinery
3363	audience
3364	viewer
3365	spectator
3366	listener
3367	addressee
3368	quote
3369	quotation
3370	accountancy
3371	anonymously
3372	pilgrim
3373	clad
3374	dressed
3375	cajole
3376	wheedle
3377	coax
3378	reckless
3379	careless
3380	recklessness
3381	carelessness
3382	neglectful
3383	calamity
3384	evoke
3385	call forth
3386	rampart
3387	rhinoceros
3388	restore
3389	cuckoo
3390	belch
3391	neighbour
3392	effortlessly
3393	fiasco
3394	anecdote
3395	fraud
3396	bachelor
3397	wed
3398	marry
3399	knock
3400	impact
3401	naughty
3402	cake
3403	pork
3404	mutton
3405	pocket
3406	belt
3407	towel
3408	post-office
3409	letterbox
3410	mailbox
3411	boat
3412	bicycle
3413	volleyball
3414	collander
3415	colander
3416	abide
3417	anarchy
3418	analogy
3419	emboss
3420	respectable
3421	venerable
3422	respectful
3423	honourable
3424	once-for-all
3425	one-time
3426	rear
3427	backside
3428	vest
3429	disguise
3430	wallow
3431	gala
3432	festive
3433	festal
3434	showy
3435	fugitive
3436	escapee
3437	betel leaf
3438	nut
3439	peanut
3440	ribbon
3441	heed
3442	pay attention
3443	slave
3444	bestial
3445	scoundrel
3446	uncivilized
3447	barbarous
3448	expertize
3449	prescription
3450	sectarian
3451	ceasefire
3452	truce
3453	incessant
3454	ceaseless
3455	unending
3456	non-stop
3457	bold
3458	courageous
3459	bobbin
3460	hospitality
3461	entertain
3462	pulley
3463	patriot
3464	prestige
3465	neutral
3466	inert
3467	acute
3468	keen
3469	intense
3470	umbrella
3471	gesture
3472	pilgrimage
3473	arum
3474	lick
3475	oral
3476	obstruct
3477	block
3478	resist
3479	micro
3480	sea shore
3481	rubber
3482	india rubber
3483	natural rubber
3484	gum elastic
3485	caoutchouc
3486	oilfield
3487	corporation
3488	brittle
3489	colleague
3490	classmate
3491	officemate
3492	financial
3493	finance
3494	pioneer
3495	trailblazer
3496	forerunner
3497	pathfinder
3498	thoroughfare
3499	clamp
3500	thicket
3501	catalyst
3502	enzyme
3503	volition
3504	vision
3505	erstwhile
3506	ancestral
3507	paternal
3508	well-being
3509	dirt
3510	filth
3511	dust
3512	grime
3513	doubt
3514	reproof
3515	reprove
3516	reprimand
3517	babble
3518	youthful
3519	rule
3520	affair
3521	scandal
3522	interference
3523	sanction
3524	approve
3525	chess
3526	destination
3527	disgraceful
3528	scandalous
3529	achievement
3530	inexpensive
3531	dress
3532	clothe
3533	son-in-law
3534	flow
3535	weave
3536	remote
3537	reboot
3538	restart
3539	sector
3540	anxiety
3541	concern
3542	eagerness
3543	sanguine
3544	optimistic
3545	hopeful
3546	bay
3547	pity
3548	chin
3549	polite
3550	mild
3551	pair
3552	water lily
3553	stopper
3554	plug
